date,Ticker,weight
2016-02-25,ADI,0.212560114818434
2016-02-25,PAYX,0.3471553248761622
2016-02-25,AMAT,0.1514010557559324
2016-02-25,NVDA,0.1364365348668717
2016-02-25,QCOM,0.15244696968259966
2016-03-28,LRCX,0.20130953447607913
2016-03-28,KHC,0.24114767177010518
2016-03-28,VIAB,0.11874522431711755
2016-03-28,ADBE,0.16724188957065034
2016-03-28,HSIC,0.2715556798660478
2016-04-26,CELG,0.18110007795895952
2016-04-26,WDC,0.1167362669498896
2016-04-26,CTXS,0.21058919987768385
2016-04-26,ADP,0.43030514163652867
2016-04-26,ENDP,0.061269313576938295
2016-05-25,NTES,0.18111721196508554
2016-05-25,AMAT,0.1320711466438092
2016-05-25,GILD,0.16434557182149984
2016-05-25,VRTX,0.16043127453743694
2016-05-25,COST,0.36203479503216845
2016-06-24,WDC,0.20056130016620818
2016-06-24,JD,0.1491205184005163
2016-06-24,TSLA,0.12877046380600002
2016-06-24,CELG,0.3081745381153955
2016-06-24,STX,0.21337317951188006
2016-07-26,QCOM,0.22017011252078908
2016-07-26,LBTYK,0.12808458285493485
2016-07-26,AMAT,0.2808453082404692
2016-07-26,DISH,0.27300079141498496
2016-07-26,ENDP,0.0978992049688219
2016-08-24,AKAM,0.1275441201885547
2016-08-24,INCY,0.17664401575935393
2016-08-24,STX,0.22027921242630819
2016-08-24,SWKS,0.38377475446621995
2016-08-24,ENDP,0.09175789715956313
2016-09-23,AKAM,0.2601949414066236
2016-09-23,CELG,0.22270755418548213
2016-09-23,ALXN,0.1571330277414262
2016-09-23,MU,0.14491377867841118
2016-09-23,ENDP,0.21505069798805695
2016-10-24,LBTYK,0.14524479352624914
2016-10-24,SBUX,0.3864617782039962
2016-10-24,LRCX,0.1646273759796589
2016-10-24,STX,0.111118708117226
2016-10-24,TSCO,0.19254734417286973
2016-11-22,STX,0.28163497332908843
2016-11-22,ESRX,0.1993534586117939
2016-11-22,BMRN,0.191828630618069
2016-11-22,WDC,0.2347849574564211
2016-11-22,NVDA,0.0923979799846275
2016-12-22,CMCSA,0.29122657075275726
2016-12-22,TRIP,0.12007587099813521
2016-12-22,AAPL,0.37333580583492393
2016-12-22,ALXN,0.06864283089735507
2016-12-22,ILMN,0.14671892151682855
2017-01-25,ESRX,0.38921295835222053
2017-01-25,ALXN,0.1520764701184729
2017-01-25,REGN,0.18032559938309917
2017-01-25,WTW,0.07624052489442669
2017-01-25,NVDA,0.2021444472517808
2017-02-24,GILD,0.1649987966906392
2017-02-24,TSLA,0.16812959387417328
2017-02-24,MU,0.28084413586385737
2017-02-24,WTW,0.2312333431847007
2017-02-24,KHC,0.15479413038662945
2017-03-27,ILMN,0.17905913808747598
2017-03-27,GILD,0.36489845344274413
2017-03-27,ATVI,0.24785773978570255
2017-03-27,NVDA,0.15820631513251762
2017-03-27,WTW,0.049978353551559745
2017-04-26,ENDP,0.0763377453295845
2017-04-26,ADSK,0.3061263456720831
2017-04-26,NVDA,0.1285857750164983
2017-04-26,CELG,0.37854809343598556
2017-04-26,ESRX,0.11040204054584844
2017-05-25,WDC,0.1868693540308807
2017-05-25,GILD,0.3817740930161552
2017-05-25,JD,0.16178847881453917
2017-05-25,WYNN,0.18435209486576054
2017-05-25,ENDP,0.08521597927266454
2017-06-26,CTSH,0.36542851523935366
2017-06-26,INCY,0.07611156311836194
2017-06-26,CSCO,0.34524608704610676
2017-06-26,TSLA,0.11920036196580634
2017-06-26,MU,0.09401347263037123
2017-07-26,ALXN,0.15645715706955546
2017-07-26,LBTYA,0.2110769958373766
2017-07-26,CA,0.2958032534872272
2017-07-26,NVDA,0.11534274878099711
2017-07-26,AKAM,0.22131984482484363
2017-08-24,STX,0.20280420239804084
2017-08-24,CHKP,0.30354459563739955
2017-08-24,CTRP,0.16985164920861637
2017-08-24,FOXA,0.23793302874375616
2017-08-24,ENDP,0.08586652401218715
2017-09-25,ULTA,0.09341736063755518
2017-09-25,EBAY,0.24886816457175337
2017-09-25,TSLA,0.11111439169572532
2017-09-25,CTAS,0.4031895662565694
2017-09-25,WTW,0.14341051683839676
2017-10-24,FOXA,0.17338167457640855
2017-10-24,PCAR,0.2941153659953269
2017-10-24,KLAC,0.18064330440708873
2017-10-24,VIAB,0.10063184396641041
2017-10-24,ORLY,0.2512278110547654
2017-11-22,ALXN,0.2707879726977674
2017-11-22,HSIC,0.19897808205254966
2017-11-22,ENDP,0.10076431862411081
2017-11-22,TSLA,0.23752561886957957
2017-11-22,MELI,0.1919440077559925
2017-12-22,NFLX,0.20314388086846144
2017-12-22,ADI,0.35483804737645863
2017-12-22,ALGN,0.10024206973720784
2017-12-22,ENDP,0.1310822486731843
2017-12-22,MYL,0.2106937533446879
2018-01-25,BIDU,0.18436472589235692
2018-01-25,SWKS,0.1446462553567282
2018-01-25,CTSH,0.4103665170382688
2018-01-25,ALGN,0.16001867598664124
2018-01-25,ENDP,0.10060382572600482
2018-02-26,SWKS,0.1616441255863282
2018-02-26,ADI,0.24508685060127267
2018-02-26,WYNN,0.12523979444825675
2018-02-26,ALGN,0.17297275812877216
2018-02-26,NVDA,0.15220735298641094
2018-02-26,MU,0.14284911824895935
2018-03-27,STX,0.20369109734086735
2018-03-27,AMAT,0.1462100410919223
2018-03-27,EXPE,0.19630101314030765
2018-03-27,LRCX,0.1304544713427337
2018-03-27,ALGN,0.1530143416482805
2018-03-27,WYNN,0.17032903543588865
2018-04-26,ROST,0.15930319788354377
2018-04-26,LRCX,0.09160795858723933
2018-04-26,ADBE,0.15708559208484504
2018-04-26,SIRI,0.2885455825796184
2018-04-26,REGN,0.15331285091941776
2018-04-26,WYNN,0.15014481794533577
2018-05-25,INCY,0.17395457932481895
2018-05-25,FOX,0.297141333430516
2018-05-25,TSLA,0.08771638537380512
2018-05-25,MELI,0.09281903360686868
2018-05-25,SNPS,0.22772753126093145
2018-05-25,ALXN,0.12064113700305983
2018-06-26,STX,0.15635691610309407
2018-06-26,MYL,0.2055592318209368
2018-06-26,WTW,0.14010809768152319
2018-06-26,ALXN,0.25727938265128447
2018-06-26,MU,0.13914154950133267
2018-06-26,ENDP,0.10155482224182891
2018-07-26,CHKP,0.1716862558501966
2018-07-26,COST,0.4384227862610447
2018-07-26,MELI,0.10347638533309397
2018-07-26,AAL,0.11943519539914932
2018-07-26,BIIB,0.07358707472315894
2018-07-26,ENDP,0.09339230243335654
2018-08-24,SWKS,0.3447094268365564
2018-08-24,AMAT,0.13710507098328895
2018-08-24,CERN,0.17605530805998015
2018-08-24,ILMN,0.0992057837998707
2018-08-24,ADSK,0.17567582762099254
2018-08-24,TSLA,0.0672485826993112
2018-09-25,ALGN,0.09544827036275566
2018-09-25,FOXA,0.34457596790707035
2018-09-25,CHKP,0.20180438813424273
2018-09-25,AMAT,0.11020835545508685
2018-09-25,WBA,0.17540634118175286
2018-09-25,EA,0.07255667695909158
2018-10-24,TSLA,0.03719183304664779
2018-10-24,FOX,0.33116158666292717
2018-10-24,FOXA,0.3098388863738993
2018-10-24,BIDU,0.12398075297031698
2018-10-24,ENDP,0.09223333110855239
2018-10-24,NTES,0.10559360983765656
2018-11-23,QCOM,0.20490059419183426
2018-11-23,GOOGL,0.20194286178283638
2018-11-23,REGN,0.256491411205495
2018-11-23,ULTA,0.23857149829779786
2018-11-23,WYNN,0.09809363452203644
2018-12-26,SNPS,0.222484445962293
2018-12-26,EA,0.2831111503366746
2018-12-26,AMAT,0.1733003007932176
2018-12-26,TSLA,0.16240587610632048
2018-12-26,ADBE,0.15869822680149417
2019-01-28,ILMN,0.23244211249254154
2019-01-28,WYNN,0.2431534953031024
2019-01-28,AMAT,0.17303148151568437
2019-01-28,JD,0.16696498706756419
2019-01-28,ENDP,0.18440792362110767
2019-02-27,KLAC,0.24844528415337647
2019-02-27,PYPL,0.2807100747885674
2019-02-27,SWKS,0.13480391109331766
2019-02-27,ATVI,0.09849845618551717
2019-02-27,EA,0.07090263343360577
2019-02-27,WTW,0.16663964034561538
2019-03-28,JD,0.15642357765342316
2019-03-28,WDC,0.10265142540589983
2019-03-28,EBAY,0.4125957724021792
2019-03-28,ALGN,0.12786051071030458
2019-03-28,AMAT,0.20046871382819312
2019-04-29,HAS,0.07255773676622153
2019-04-29,ROST,0.21492000000098999
2019-04-29,UAL,0.1615889704807924
2019-04-29,SIRI,0.11757642322236993
2019-04-29,MDLZ,0.4333568695296262
2019-05-29,ENDP,0.09687599630627514
2019-05-29,ADI,0.2316929528806996
2019-05-29,MELI,0.11518848496886021
2019-05-29,SIRI,0.38636664321150804
2019-05-29,QCOM,0.16987592263265713
2019-06-27,LRCX,0.16784749837655608
2019-06-27,ATVI,0.2249683336501088
2019-06-27,MCHP,0.19237751142749918
2019-06-27,MYL,0.19639049111470488
2019-06-27,MELI,0.21841616543113102
2019-07-29,SWKS,0.15082599305718414
2019-07-29,HSIC,0.2663242232076548
2019-07-29,ADSK,0.18651486988701876
2019-07-29,AAPL,0.2456690959714657
2019-07-29,MU,0.15066581787667646
2019-08-27,HSIC,0.3028041314521232
2019-08-27,MAR,0.26917083717936546
2019-08-27,ADP,0.2778131848277921
2019-08-27,ENDP,0.059371785225359054
2019-08-27,NTAP,0.0908400613153601
2019-09-26,XLNX,0.1769010357319919
2019-09-26,FAST,0.2391148682156671
2019-09-26,SBUX,0.3022441921956761
2019-09-26,ALGN,0.2417720015056644
2019-09-26,ENDP,0.0399679023510005
2019-10-25,EBAY,0.19775301299271536
2019-10-25,NVDA,0.21361218550357122
2019-10-25,LRCX,0.13677644613746812
2019-10-25,SNPS,0.2548261757346749
2019-10-25,ISRG,0.19703217963157024
2019-11-25,BMRN,0.34578181476670944
2019-11-25,ENDP,0.09532837603079242
2019-11-25,TSLA,0.18267334114396613
2019-11-25,LRCX,0.2208244736189664
2019-11-25,MELI,0.1553919944395656
2019-12-26,ORLY,0.40225192454121683
2019-12-26,WDC,0.1343573368717778
2019-12-26,NFLX,0.19635147723109236
2019-12-26,TSLA,0.19070820040611244
2019-12-26,ENDP,0.07633106094980066
2020-01-28,LBTYK,0.2081845325742956
2020-01-28,INTU,0.32893409486118785
2020-01-28,TCOM,0.0994477479629278
2020-01-28,AAL,0.13618317540970798
2020-01-28,QCOM,0.2272504491918808
2020-02-27,AAL,0.1474313250303917
2020-02-27,CSGP,0.20019886939946052
2020-02-27,MELI,0.15178102202104657
2020-02-27,LBTYK,0.2727633303858776
2020-02-27,BIIB,0.14200009409336245
2020-02-27,TSLA,0.08582535906986104
2020-03-27,LRCX,0.13447934294492694
2020-03-27,TCOM,0.2533017394252879
2020-03-27,EXPE,0.13641111679945164
2020-03-27,EBAY,0.30408211607309993
2020-03-27,ASML,0.1717256847572335
2020-04-28,WDC,0.17561266392132438
2020-04-28,MXIM,0.24950446249016614
2020-04-28,CTSH,0.1953117965872298
2020-04-28,ROST,0.1674592875665332
2020-04-28,MELI,0.21211178943474637
2020-05-28,ULTA,0.19689177297712557
2020-05-28,MU,0.1846235611481255
2020-05-28,TMUS,0.24278217567455768
2020-05-28,LRCX,0.16892349910454507
2020-05-28,SPLK,0.2067789910956462
2020-06-26,WDC,0.10866330711473585
2020-06-26,COST,0.42869671759809264
2020-06-26,TSLA,0.0972224233913486
2020-06-26,NXPI,0.11173135048141575
2020-06-26,LRCX,0.13513616322033506
2020-06-26,DXCM,0.11855003819407209
2020-07-28,WLTW,0.4173392195452481
2020-07-28,CTXS,0.09806838800414054
2020-07-28,EBAY,0.2091135324679933
2020-07-28,WDAY,0.1622178288691345
2020-07-28,ALGN,0.11326103111348358
2020-08-26,NFLX,0.14496150873067554
2020-08-26,PAYX,0.3193027140917372
2020-08-26,MAR,0.14428395337044927
2020-08-26,BKNG,0.1888695459068968
2020-08-26,INTU,0.20258227790024125
2020-09-25,GOOGL,0.202897811143319
2020-09-25,CSCO,0.3582628060105102
2020-09-25,TCOM,0.22566534628329496
2020-09-25,ZM,0.050818246179414904
2020-09-25,DXCM,0.1623557903834609
2020-10-26,LRCX,0.217604114322221
2020-10-26,TSLA,0.14697511488620899
2020-10-26,DOCU,0.18673508725214547
2020-10-26,PYPL,0.18022224490452562
2020-10-26,IDXX,0.268463438634899
2020-11-24,SNPS,0.2382547714703611
2020-11-24,JD,0.14648096021112433
2020-11-24,SWKS,0.21754737586147874
2020-11-24,ILMN,0.25216032083755596
2020-11-24,ENDP,0.14555657161947988
2020-12-24,PDD,0.10316770209800986
2020-12-24,ISRG,0.31451380479645136
2020-12-24,WBA,0.17921163567764253
2020-12-24,AAPL,0.25405595628981187
2020-12-24,ENDP,0.1490509011380844
2021-01-27,ENDP,0.1503134146871451
2021-01-27,TSLA,0.1730844442272514
2021-01-27,INTC,0.17194198833148125
2021-01-27,WDAY,0.3183663412590139
2021-01-27,ZM,0.18629381149510846
2021-03-29,ZM,0.08816081264008437
2021-03-29,TMUS,0.2615593674025558
2021-03-29,ANSS,0.16487335690161134
2021-03-29,CPRT,0.26288322004843845
2021-03-29,MCHP,0.12901091890160396
2021-03-29,BIDU,0.09351232410570601
2021-11-24,ADI,0.17055106170842652
2021-11-24,ADP,0.3913650706241548
2021-11-24,TMUS,0.20244225871432153
2021-11-24,VRSN,0.1903362461830533
2021-11-24,MRNA,0.04530536277004371
2022-04-27,ROST,0.2048674461157314
2022-04-27,AVGO,0.23520593626018327
2022-04-27,NVDA,0.13755738291388492
2022-04-27,FTNT,0.14999833775945645
2022-04-27,CEG,0.1562097266600122
2022-04-27,BIDU,0.11616117029073182
2022-05-26,BIDU,0.1888631913352301
2022-05-26,TSLA,0.16627564756833124
2022-05-26,PDD,0.13313085877861605
2022-05-26,OKTA,0.12636944149809387
2022-05-26,NFLX,0.18969449974426117
2022-05-26,JD,0.1956663610754676
2022-06-28,CHTR,0.2754814089798039
2022-06-28,SWKS,0.24487301466604813
2022-06-28,DDOG,0.12365180246273373
2022-06-28,LCID,0.14238597681731804
2022-06-28,DOCU,0.10314491167853714
2022-06-28,ENDP,0.11046288539555903
2022-09-27,ABNB,0.15843734956898406
2022-09-27,INTC,0.24434619923468678
2022-09-27,NVDA,0.14869100211855327
2022-09-27,TSLA,0.19246632096458083
2022-09-27,PDD,0.1106097730714427
2022-09-27,DOCU,0.14544935504175244
2022-10-26,HON,0.3254199714454499
2022-10-26,JD,0.14058313243094414
2022-10-26,TEAM,0.14341355652720614
2022-10-26,BIIB,0.08089785382962376
2022-10-26,DOCU,0.16205285672238712
2022-10-26,AMD,0.14763262904438895
2022-11-25,WDAY,0.14922110378422243
2022-11-25,FTNT,0.13846373610260962
2022-11-25,ATVI,0.4828974703512204
2022-11-25,PDD,0.15631053233569775
2022-11-25,TEAM,0.07310715742624964
2022-12-27,PDD,0.18855463847839574
2022-12-27,ASML,0.2954367685101601
2022-12-27,MRNA,0.1324028956639005
2022-12-27,CHTR,0.16435211400029265
2022-12-27,NVDA,0.21925358334725112
2023-01-27,MRVL,0.14352256360182614
2023-01-27,EA,0.41968880403666
2023-01-27,TSLA,0.09245464716284654
2023-01-27,NVDA,0.15470136051708414
2023-01-27,QCOM,0.1896326246815833
2023-02-28,ALGN,0.0782847160117963
2023-02-28,MRVL,0.1313777967454653
2023-02-28,ENPH,0.15219030357383234
2023-02-28,AMZN,0.1601105536936494
2023-02-28,MELI,0.21305926483020105
2023-02-28,LULU,0.2649773651450556
2023-05-30,MU,0.25463506190392143
2023-05-30,AMD,0.17649911627859788
2023-05-30,JD,0.20660354195568392
2023-05-30,LCID,0.2173113874726061
2023-05-30,PDD,0.14495089238919062
2023-10-27,AMD,0.2025193236133849
2023-10-27,NFLX,0.1333279816575793
2023-10-27,INTC,0.2889326529292933
2023-10-27,ENPH,0.11641902356098832
2023-10-27,DDOG,0.17506416720274215
2023-10-27,ALGN,0.083736851036012
2023-11-28,TTD,0.08667504787318447
2023-11-28,LULU,0.36803054428507925
2023-11-28,WBD,0.07684209460767416
2023-11-28,MELI,0.23951606527266892
2023-11-28,INTC,0.22893624796139317
2024-02-29,CEG,0.08063301735045618
2024-02-29,AMGN,0.1762992126421142
2024-02-29,GILD,0.25171487593804037
2024-02-29,PDD,0.15923543338541005
2024-02-29,MRNA,0.08308521839894592
2024-02-29,EXC,0.24903224228503335
2024-08-29,DDOG,0.21810070781539515
2024-08-29,CDNS,0.18247015202525255
2024-08-29,META,0.24689730729306464
2024-08-29,SBUX,0.09806960276989987
2024-08-29,GFS,0.18244181221462472
2024-08-29,INTC,0.07202041788176312
2024-10-29,ISRG,0.11248726899298687
2024-10-29,CSX,0.1395716212739638
2024-10-29,MRNA,0.13774039663999557
2024-10-29,SBUX,0.32424932866418515
2024-10-29,FTNT,0.2236855970967892
2024-10-29,TSLA,0.06226578733207925
2024-11-27,ARM,0.1515216228884619
2024-11-27,CHTR,0.14895627849758972
2024-11-27,ADSK,0.3107864152480984
2024-11-27,DXCM,0.21102369309617824
2024-11-27,ABNB,0.1777119902696717
